timestamp,ip,method,url,status,response_time
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/login,502,3966
2026-05-12 15:49:10,192.168.1.101,PUT,/api/users,404,4584
2026-05-12 15:49:10,172.16.0.5,GET,/api/login,500,4317
2026-05-12 15:49:10,10.0.0.1,POST,/api/users,400,4713
2026-05-12 15:49:10,192.168.1.100,POST,/api/users,404,169
2026-05-12 15:49:10,192.168.1.101,PUT,/api/users,404,2224
2026-05-12 15:49:10,172.16.0.5,POST,/api/order,201,4091
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/data,502,124
2026-05-12 15:49:10,10.0.0.1,PUT,/api/users,400,3192
2026-05-12 15:49:10,172.16.0.5,POST,/api/login,200,4639
2026-05-12 15:49:10,192.168.1.100,GET,/api/data,200,265
2026-05-12 15:49:10,192.168.1.101,POST,/api/login,502,3335
2026-05-12 15:49:10,192.168.1.100,GET,/api/users,200,563
2026-05-12 15:49:10,172.16.0.5,GET,/api/order,201,3929
2026-05-12 15:49:10,10.0.0.1,POST,/api/users,200,1998
2026-05-12 15:49:10,192.168.1.101,GET,/api/login,502,1344
2026-05-12 15:49:10,172.16.0.5,GET,/api/users,400,4041
2026-05-12 15:49:10,172.16.0.5,POST,/api/order,500,1302
2026-05-12 15:49:10,172.16.0.5,POST,/api/data,400,1760
2026-05-12 15:49:10,192.168.1.101,POST,/api/data,500,3540
2026-05-12 15:49:10,172.16.0.5,GET,/api/login,200,4087
2026-05-12 15:49:10,172.16.0.5,PUT,/api/login,400,3041
2026-05-12 15:49:10,192.168.1.100,PUT,/api/order,500,2668
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/order,500,3955
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/login,400,3275
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/login,404,2342
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/users,400,247
2026-05-12 15:49:10,192.168.1.100,PUT,/api/data,502,4887
2026-05-12 15:49:10,10.0.0.1,PUT,/api/users,404,966
2026-05-12 15:49:10,192.168.1.100,POST,/api/data,201,3297
2026-05-12 15:49:10,192.168.1.101,PUT,/api/login,200,3278
2026-05-12 15:49:10,192.168.1.100,PUT,/api/login,502,4498
2026-05-12 15:49:10,192.168.1.101,POST,/api/login,201,4640
2026-05-12 15:49:10,192.168.1.100,POST,/api/users,400,3464
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/login,404,3627
2026-05-12 15:49:10,192.168.1.101,POST,/api/order,200,3102
2026-05-12 15:49:10,10.0.0.1,POST,/api/order,200,1273
2026-05-12 15:49:10,192.168.1.100,PUT,/api/users,201,2394
2026-05-12 15:49:10,192.168.1.101,POST,/api/users,502,3393
2026-05-12 15:49:10,172.16.0.5,POST,/api/order,400,3912
2026-05-12 15:49:10,172.16.0.5,GET,/api/order,200,664
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/login,201,2037
2026-05-12 15:49:10,10.0.0.1,GET,/api/data,400,4731
2026-05-12 15:49:10,192.168.1.101,GET,/api/login,400,4922
2026-05-12 15:49:10,172.16.0.5,GET,/api/login,404,1897
2026-05-12 15:49:10,10.0.0.1,GET,/api/users,500,3972
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/login,404,3328
2026-05-12 15:49:10,10.0.0.1,PUT,/api/login,201,2082
2026-05-12 15:49:10,172.16.0.5,POST,/api/login,400,1604
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/data,201,4901
2026-05-12 15:49:10,192.168.1.100,POST,/api/data,500,4495
2026-05-12 15:49:10,192.168.1.100,PUT,/api/data,502,1861
2026-05-12 15:49:10,192.168.1.100,POST,/api/users,201,190
2026-05-12 15:49:10,172.16.0.5,GET,/api/order,404,1612
2026-05-12 15:49:10,192.168.1.100,POST,/api/order,400,380
2026-05-12 15:49:10,192.168.1.100,POST,/api/users,200,3850
2026-05-12 15:49:10,192.168.1.100,GET,/api/login,400,3667
2026-05-12 15:49:10,192.168.1.101,GET,/api/login,200,1051
2026-05-12 15:49:10,172.16.0.5,GET,/api/data,500,1271
2026-05-12 15:49:10,10.0.0.1,POST,/api/data,201,2893
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/login,200,3157
2026-05-12 15:49:10,192.168.1.100,PUT,/api/data,404,2907
2026-05-12 15:49:10,10.0.0.1,GET,/api/login,502,3174
2026-05-12 15:49:10,192.168.1.100,POST,/api/users,404,3437
2026-05-12 15:49:10,192.168.1.101,GET,/api/data,500,3984
2026-05-12 15:49:10,10.0.0.1,GET,/api/users,200,1544
2026-05-12 15:49:10,10.0.0.1,POST,/api/login,400,4151
2026-05-12 15:49:10,192.168.1.101,POST,/api/login,201,1218
2026-05-12 15:49:10,10.0.0.1,POST,/api/order,400,4721
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/users,502,4805
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/order,502,1010
2026-05-12 15:49:10,192.168.1.100,POST,/api/users,502,1485
2026-05-12 15:49:10,10.0.0.1,POST,/api/order,200,1872
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/order,502,190
2026-05-12 15:49:10,192.168.1.100,POST,/api/users,502,2567
2026-05-12 15:49:10,10.0.0.1,POST,/api/data,500,4509
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/order,200,12
2026-05-12 15:49:10,192.168.1.100,POST,/api/data,404,2297
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/data,200,3998
2026-05-12 15:49:10,192.168.1.101,GET,/api/data,404,134
2026-05-12 15:49:10,172.16.0.5,PUT,/api/order,201,1336
2026-05-12 15:49:10,192.168.1.101,PUT,/api/order,201,782
2026-05-12 15:49:10,192.168.1.101,GET,/api/order,500,257
2026-05-12 15:49:10,10.0.0.1,GET,/api/data,200,4968
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/order,404,768
2026-05-12 15:49:10,192.168.1.100,GET,/api/login,500,1417
2026-05-12 15:49:10,10.0.0.1,PUT,/api/login,400,2199
2026-05-12 15:49:10,192.168.1.101,GET,/api/data,404,3868
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/login,201,3857
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/users,400,2645
2026-05-12 15:49:10,192.168.1.100,PUT,/api/users,200,3658
2026-05-12 15:49:10,172.16.0.5,PUT,/api/login,201,3692
2026-05-12 15:49:10,192.168.1.100,GET,/api/login,500,4566
2026-05-12 15:49:10,172.16.0.5,GET,/api/order,200,1421
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/order,200,1044
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/order,404,3614
2026-05-12 15:49:10,172.16.0.5,PUT,/api/login,400,2266
2026-05-12 15:49:10,192.168.1.101,POST,/api/users,200,4138
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/data,200,2656
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/login,201,3612
2026-05-12 15:49:10,192.168.1.100,PUT,/api/data,404,1443
2026-05-12 15:49:10,10.0.0.1,POST,/api/users,502,2244
2026-05-12 15:49:10,192.168.1.101,PUT,/api/data,404,251
2026-05-12 15:49:10,10.0.0.1,PUT,/api/login,502,1684
2026-05-12 15:49:10,172.16.0.5,GET,/api/login,200,49
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/login,201,4421
2026-05-12 15:49:10,192.168.1.101,GET,/api/users,502,4555
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/data,200,3980
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/order,400,2437
2026-05-12 15:49:10,192.168.1.101,PUT,/api/data,200,1150
2026-05-12 15:49:10,192.168.1.100,PUT,/api/order,500,2358
2026-05-12 15:49:10,172.16.0.5,GET,/api/order,500,2114
2026-05-12 15:49:10,172.16.0.5,PUT,/api/users,404,2415
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/data,404,4806
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/order,200,1180
2026-05-12 15:49:10,10.0.0.1,PUT,/api/order,404,3537
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/login,201,4434
2026-05-12 15:49:10,172.16.0.5,GET,/api/order,404,103
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/order,502,2964
2026-05-12 15:49:10,172.16.0.5,POST,/api/users,201,4173
2026-05-12 15:49:10,10.0.0.1,GET,/api/data,404,3123
2026-05-12 15:49:10,10.0.0.1,POST,/api/login,200,1200
2026-05-12 15:49:10,192.168.1.100,GET,/api/data,200,1629
2026-05-12 15:49:10,192.168.1.101,GET,/api/users,400,798
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/order,502,815
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/login,502,452
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/data,200,4993
2026-05-12 15:49:10,192.168.1.100,POST,/api/data,201,2891
2026-05-12 15:49:10,192.168.1.100,POST,/api/users,502,1185
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/data,201,36
2026-05-12 15:49:10,192.168.1.101,POST,/api/order,500,3725
2026-05-12 15:49:10,192.168.1.100,PUT,/api/login,200,1248
2026-05-12 15:49:10,192.168.1.101,POST,/api/order,200,3551
2026-05-12 15:49:10,192.168.1.101,PUT,/api/order,404,3354
2026-05-12 15:49:10,192.168.1.100,POST,/api/data,400,2985
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/login,201,641
2026-05-12 15:49:10,192.168.1.101,POST,/api/data,500,4995
2026-05-12 15:49:10,192.168.1.100,GET,/api/data,500,2946
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/order,404,3910
2026-05-12 15:49:10,172.16.0.5,POST,/api/users,200,1734
2026-05-12 15:49:10,172.16.0.5,PUT,/api/order,200,551
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/users,201,2442
2026-05-12 15:49:10,192.168.1.100,PUT,/api/users,404,576
2026-05-12 15:49:10,192.168.1.101,PUT,/api/users,502,4427
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/data,400,88
2026-05-12 15:49:10,10.0.0.1,POST,/api/users,201,1616
2026-05-12 15:49:10,192.168.1.101,GET,/api/data,500,1465
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/order,400,510
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/data,200,2285
2026-05-12 15:49:10,192.168.1.101,GET,/api/data,400,1890
2026-05-12 15:49:10,10.0.0.1,GET,/api/login,404,2657
2026-05-12 15:49:10,10.0.0.1,GET,/api/login,404,778
2026-05-12 15:49:10,192.168.1.101,POST,/api/users,200,367
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/login,404,3530
2026-05-12 15:49:10,192.168.1.101,POST,/api/data,200,735
2026-05-12 15:49:10,192.168.1.100,GET,/api/data,500,1308
2026-05-12 15:49:10,10.0.0.1,POST,/api/users,400,2947
2026-05-12 15:49:10,10.0.0.1,PUT,/api/login,201,1083
2026-05-12 15:49:10,192.168.1.100,GET,/api/login,201,1428
2026-05-12 15:49:10,10.0.0.1,POST,/api/data,404,4460
2026-05-12 15:49:10,172.16.0.5,GET,/api/login,200,4013
2026-05-12 15:49:10,10.0.0.1,PUT,/api/users,400,2444
2026-05-12 15:49:10,192.168.1.101,PUT,/api/order,500,3178
2026-05-12 15:49:10,192.168.1.101,POST,/api/login,201,3725
2026-05-12 15:49:10,192.168.1.100,PUT,/api/order,400,4988
2026-05-12 15:49:10,10.0.0.1,POST,/api/order,201,3202
2026-05-12 15:49:10,10.0.0.1,POST,/api/users,404,1041
2026-05-12 15:49:10,192.168.1.101,POST,/api/data,400,2654
2026-05-12 15:49:10,10.0.0.1,GET,/api/order,500,3363
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/users,404,2020
2026-05-12 15:49:10,192.168.1.100,POST,/api/data,201,3878
2026-05-12 15:49:10,10.0.0.1,GET,/api/users,400,2482
2026-05-12 15:49:10,192.168.1.100,GET,/api/order,500,2545
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/order,201,4578
2026-05-12 15:49:10,10.0.0.1,PUT,/api/order,400,4697
2026-05-12 15:49:10,10.0.0.1,GET,/api/users,502,3331
2026-05-12 15:49:10,192.168.1.100,GET,/api/order,404,4064
2026-05-12 15:49:10,172.16.0.5,PUT,/api/order,201,2565
2026-05-12 15:49:10,192.168.1.101,PUT,/api/order,400,2895
2026-05-12 15:49:10,172.16.0.5,POST,/api/data,201,4272
2026-05-12 15:49:10,192.168.1.100,GET,/api/data,404,159
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/order,502,2207
2026-05-12 15:49:10,10.0.0.1,POST,/api/order,200,3758
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/order,400,3602
2026-05-12 15:49:10,192.168.1.100,PUT,/api/login,400,729
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/data,400,3660
2026-05-12 15:49:10,192.168.1.100,POST,/api/users,400,4314
2026-05-12 15:49:10,192.168.1.101,GET,/api/data,500,1128
2026-05-12 15:49:10,192.168.1.101,POST,/api/users,400,1795
2026-05-12 15:49:10,10.0.0.1,PUT,/api/users,200,3668
2026-05-12 15:49:10,10.0.0.1,PUT,/api/data,400,4712
2026-05-12 15:49:10,172.16.0.5,PUT,/api/order,400,2375
2026-05-12 15:49:10,172.16.0.5,POST,/api/order,200,2324
2026-05-12 15:49:10,172.16.0.5,PUT,/api/order,502,609
2026-05-12 15:49:10,192.168.1.101,POST,/api/data,200,4176
2026-05-12 15:49:10,192.168.1.100,PUT,/api/users,404,3638
2026-05-12 15:49:10,192.168.1.101,POST,/api/login,502,589
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/login,201,154
2026-05-12 15:49:10,192.168.1.101,GET,/api/login,400,1980
2026-05-12 15:49:10,192.168.1.100,GET,/api/users,201,1127
2026-05-12 15:49:10,172.16.0.5,POST,/api/data,200,4517
2026-05-12 15:49:10,192.168.1.100,POST,/api/order,500,3913
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/order,502,2016
2026-05-12 15:49:10,172.16.0.5,GET,/api/login,404,2389
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/data,500,4223
2026-05-12 15:49:10,192.168.1.100,POST,/api/users,502,3700
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/login,502,4416
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/users,502,3841
2026-05-12 15:49:10,172.16.0.5,PUT,/api/login,400,4871
2026-05-12 15:49:10,10.0.0.1,PUT,/api/users,200,2166
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/users,200,2949
2026-05-12 15:49:10,172.16.0.5,PUT,/api/order,400,2470
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/order,200,730
2026-05-12 15:49:10,172.16.0.5,PUT,/api/data,200,1708
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/users,201,1295
2026-05-12 15:49:10,192.168.1.100,GET,/api/login,502,2792
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/order,502,3714
2026-05-12 15:49:10,10.0.0.1,PUT,/api/users,200,2149
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/login,404,334
2026-05-12 15:49:10,192.168.1.101,GET,/api/users,502,1201
2026-05-12 15:49:10,172.16.0.5,PUT,/api/data,500,669
2026-05-12 15:49:10,10.0.0.1,PUT,/api/order,201,601
2026-05-12 15:49:10,10.0.0.1,PUT,/api/data,502,979
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/order,201,3269
2026-05-12 15:49:10,192.168.1.100,GET,/api/order,200,37
2026-05-12 15:49:10,192.168.1.101,PUT,/api/login,500,1843
2026-05-12 15:49:10,10.0.0.1,GET,/api/users,502,3667
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/order,400,4394
2026-05-12 15:49:10,192.168.1.100,POST,/api/data,201,4714
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/users,400,2260
2026-05-12 15:49:10,172.16.0.5,PUT,/api/users,500,4246
2026-05-12 15:49:10,192.168.1.100,POST,/api/login,201,3092
2026-05-12 15:49:10,192.168.1.100,POST,/api/data,502,1752
2026-05-12 15:49:10,192.168.1.100,POST,/api/login,201,3841
2026-05-12 15:49:10,172.16.0.5,GET,/api/login,400,2391
2026-05-12 15:49:10,192.168.1.101,PUT,/api/order,500,2424
2026-05-12 15:49:10,172.16.0.5,GET,/api/data,400,2450
2026-05-12 15:49:10,172.16.0.5,POST,/api/users,400,3104
2026-05-12 15:49:10,10.0.0.1,PUT,/api/data,200,4377
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/login,201,518
2026-05-12 15:49:10,192.168.1.101,POST,/api/data,201,1887
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/users,201,2277
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/users,400,4833
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/order,404,2412
2026-05-12 15:49:10,192.168.1.100,GET,/api/order,404,893
2026-05-12 15:49:10,192.168.1.101,PUT,/api/users,502,4235
2026-05-12 15:49:10,172.16.0.5,PUT,/api/data,400,1598
2026-05-12 15:49:10,10.0.0.1,POST,/api/login,500,4926
2026-05-12 15:49:10,192.168.1.100,PUT,/api/order,400,4967
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/login,502,2546
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/login,201,3492
2026-05-12 15:49:10,192.168.1.100,PUT,/api/data,200,3467
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/order,404,4373
2026-05-12 15:49:10,10.0.0.1,PUT,/api/order,200,2040
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/order,200,2401
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/data,502,3936
2026-05-12 15:49:10,10.0.0.1,POST,/api/users,201,1101
2026-05-12 15:49:10,10.0.0.1,POST,/api/users,404,2484
2026-05-12 15:49:10,192.168.1.100,GET,/api/users,400,113
2026-05-12 15:49:10,192.168.1.100,POST,/api/order,500,11
2026-05-12 15:49:10,10.0.0.1,PUT,/api/data,404,3707
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/login,502,1492
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/data,502,1170
2026-05-12 15:49:10,10.0.0.1,GET,/api/data,201,4109
2026-05-12 15:49:10,192.168.1.101,PUT,/api/data,404,4792
2026-05-12 15:49:10,192.168.1.101,POST,/api/users,500,4621
2026-05-12 15:49:10,10.0.0.1,GET,/api/order,400,4588
2026-05-12 15:49:10,192.168.1.101,POST,/api/data,200,2309
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/data,200,4697
2026-05-12 15:49:10,10.0.0.1,PUT,/api/login,400,3559
2026-05-12 15:49:10,172.16.0.5,GET,/api/login,404,2872
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/login,500,1886
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/login,500,647
2026-05-12 15:49:10,192.168.1.100,PUT,/api/login,400,1245
2026-05-12 15:49:10,192.168.1.101,PUT,/api/data,201,4075
2026-05-12 15:49:10,192.168.1.101,PUT,/api/users,500,3208
2026-05-12 15:49:10,192.168.1.100,POST,/api/order,502,1882
2026-05-12 15:49:10,192.168.1.101,PUT,/api/users,200,3058
2026-05-12 15:49:10,192.168.1.101,PUT,/api/data,201,4373
2026-05-12 15:49:10,10.0.0.1,POST,/api/order,500,4260
2026-05-12 15:49:10,192.168.1.100,GET,/api/users,404,3738
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/login,404,666
2026-05-12 15:49:10,10.0.0.1,POST,/api/login,400,242
2026-05-12 15:49:10,10.0.0.1,PUT,/api/data,201,4059
2026-05-12 15:49:10,172.16.0.5,PUT,/api/data,201,2199
2026-05-12 15:49:10,10.0.0.1,PUT,/api/data,502,3
2026-05-12 15:49:10,192.168.1.100,POST,/api/data,200,454
2026-05-12 15:49:10,172.16.0.5,GET,/api/login,500,528
2026-05-12 15:49:10,10.0.0.1,POST,/api/login,502,714
2026-05-12 15:49:10,10.0.0.1,GET,/api/data,201,1411
2026-05-12 15:49:10,10.0.0.1,GET,/api/order,201,80
2026-05-12 15:49:10,10.0.0.1,GET,/api/login,500,1313
2026-05-12 15:49:10,172.16.0.5,PUT,/api/login,502,1270
2026-05-12 15:49:10,192.168.1.100,POST,/api/order,502,2065
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/users,201,1002
2026-05-12 15:49:10,10.0.0.1,GET,/api/data,201,3471
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/users,500,936
2026-05-12 15:49:10,192.168.1.100,POST,/api/data,404,3450
2026-05-12 15:49:10,192.168.1.100,PUT,/api/login,502,4627
2026-05-12 15:49:10,192.168.1.100,PUT,/api/order,502,3697
2026-05-12 15:49:10,192.168.1.101,PUT,/api/login,201,3629
2026-05-12 15:49:10,192.168.1.101,PUT,/api/data,201,3865
2026-05-12 15:49:10,10.0.0.1,GET,/api/users,404,3030
2026-05-12 15:49:10,192.168.1.101,PUT,/api/users,201,2257
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/data,404,1358
2026-05-12 15:49:10,10.0.0.1,GET,/api/data,201,455
2026-05-12 15:49:10,192.168.1.100,GET,/api/data,404,3239
2026-05-12 15:49:10,10.0.0.1,POST,/api/data,400,2798
2026-05-12 15:49:10,10.0.0.1,POST,/api/data,201,3566
2026-05-12 15:49:10,192.168.1.101,PUT,/api/order,400,4856
2026-05-12 15:49:10,172.16.0.5,PUT,/api/order,404,4956
2026-05-12 15:49:10,192.168.1.101,GET,/api/data,404,1399
2026-05-12 15:49:10,192.168.1.100,PUT,/api/users,200,1535
2026-05-12 15:49:10,172.16.0.5,PUT,/api/order,201,2910
2026-05-12 15:49:10,10.0.0.1,GET,/api/login,502,3766
2026-05-12 15:49:10,192.168.1.101,PUT,/api/order,500,3987
2026-05-12 15:49:10,10.0.0.1,GET,/api/users,502,1068
2026-05-12 15:49:10,172.16.0.5,PUT,/api/users,200,1704
2026-05-12 15:49:10,192.168.1.101,PUT,/api/login,400,4472
2026-05-12 15:49:10,10.0.0.1,POST,/api/data,502,4013
2026-05-12 15:49:10,192.168.1.101,POST,/api/order,502,3646
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/order,201,442
2026-05-12 15:49:10,192.168.1.101,GET,/api/data,201,277
2026-05-12 15:49:10,192.168.1.101,GET,/api/login,500,2788
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/order,500,1901
2026-05-12 15:49:10,10.0.0.1,GET,/api/data,404,3113
2026-05-12 15:49:10,172.16.0.5,PUT,/api/order,500,1728
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/order,201,2702
2026-05-12 15:49:10,192.168.1.101,GET,/api/order,502,3848
2026-05-12 15:49:10,192.168.1.100,POST,/api/data,200,2523
2026-05-12 15:49:10,192.168.1.100,PUT,/api/login,502,4047
2026-05-12 15:49:10,192.168.1.101,PUT,/api/users,500,1104
2026-05-12 15:49:10,10.0.0.1,PUT,/api/order,200,469
2026-05-12 15:49:10,192.168.1.101,POST,/api/order,200,1827
2026-05-12 15:49:10,172.16.0.5,PUT,/api/users,502,2243
2026-05-12 15:49:10,10.0.0.1,PUT,/api/order,400,2848
2026-05-12 15:49:10,192.168.1.100,POST,/api/data,201,2703
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/order,200,1738
2026-05-12 15:49:10,192.168.1.100,GET,/api/order,500,959
2026-05-12 15:49:10,192.168.1.101,POST,/api/login,502,4440
2026-05-12 15:49:10,10.0.0.1,GET,/api/data,500,4558
2026-05-12 15:49:10,192.168.1.101,GET,/api/login,404,2125
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/login,201,4476
2026-05-12 15:49:10,172.16.0.5,POST,/api/order,502,4085
2026-05-12 15:49:10,192.168.1.100,PUT,/api/users,404,975
2026-05-12 15:49:10,192.168.1.101,POST,/api/users,201,4910
2026-05-12 15:49:10,172.16.0.5,GET,/api/users,201,4842
2026-05-12 15:49:10,172.16.0.5,GET,/api/data,500,1446
2026-05-12 15:49:10,172.16.0.5,PUT,/api/data,404,486
2026-05-12 15:49:10,172.16.0.5,POST,/api/login,200,3942
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/users,404,405
2026-05-12 15:49:10,192.168.1.101,PUT,/api/order,500,342
2026-05-12 15:49:10,172.16.0.5,PUT,/api/users,400,1980
2026-05-12 15:49:10,172.16.0.5,PUT,/api/order,200,3802
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/order,200,3983
2026-05-12 15:49:10,192.168.1.100,PUT,/api/data,404,391
2026-05-12 15:49:10,192.168.1.100,POST,/api/order,201,2453
2026-05-12 15:49:10,192.168.1.101,GET,/api/data,500,3212
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/users,400,1037
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/users,201,2162
2026-05-12 15:49:10,172.16.0.5,PUT,/api/data,404,689
2026-05-12 15:49:10,10.0.0.1,GET,/api/data,500,1286
2026-05-12 15:49:10,172.16.0.5,GET,/api/order,502,1595
2026-05-12 15:49:10,10.0.0.1,POST,/api/order,400,1980
2026-05-12 15:49:10,172.16.0.5,GET,/api/users,500,4794
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/order,400,2059
2026-05-12 15:49:10,192.168.1.100,GET,/api/login,500,990
2026-05-12 15:49:10,172.16.0.5,POST,/api/order,500,412
2026-05-12 15:49:10,10.0.0.1,PUT,/api/data,201,2020
2026-05-12 15:49:10,192.168.1.100,GET,/api/login,400,4184
2026-05-12 15:49:10,192.168.1.100,POST,/api/data,502,2566
2026-05-12 15:49:10,192.168.1.100,POST,/api/login,500,4731
2026-05-12 15:49:10,192.168.1.100,GET,/api/users,201,150
2026-05-12 15:49:10,172.16.0.5,POST,/api/order,404,205
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/users,502,897
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/users,500,711
2026-05-12 15:49:10,192.168.1.101,PUT,/api/login,200,4249
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/users,200,3850
2026-05-12 15:49:10,192.168.1.100,PUT,/api/order,500,383
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/data,400,3647
2026-05-12 15:49:10,192.168.1.100,POST,/api/users,201,395
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/data,500,252
2026-05-12 15:49:10,10.0.0.1,POST,/api/login,201,586
2026-05-12 15:49:10,192.168.1.100,DELETE,/api/order,201,877
2026-05-12 15:49:10,10.0.0.1,GET,/api/login,400,204
2026-05-12 15:49:10,172.16.0.5,POST,/api/order,400,597
2026-05-12 15:49:10,192.168.1.100,POST,/api/order,404,2088
2026-05-12 15:49:10,192.168.1.100,GET,/api/login,201,4543
2026-05-12 15:49:10,10.0.0.1,POST,/api/users,200,4484
2026-05-12 15:49:10,192.168.1.101,GET,/api/data,500,557
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/users,404,1289
2026-05-12 15:49:10,192.168.1.101,DELETE,/api/order,201,3316
2026-05-12 15:49:10,10.0.0.1,PUT,/api/login,200,2491
2026-05-12 15:49:10,172.16.0.5,GET,/api/order,200,3627
2026-05-12 15:49:10,172.16.0.5,DELETE,/api/login,502,70
2026-05-12 15:49:10,172.16.0.5,GET,/api/login,200,4795
2026-05-12 15:49:10,192.168.1.100,GET,/api/login,500,2988
2026-05-12 15:49:10,10.0.0.1,GET,/api/data,500,1026
2026-05-12 15:49:10,172.16.0.5,PUT,/api/login,201,1153
2026-05-12 15:49:10,10.0.0.1,POST,/api/data,201,1196
2026-05-12 15:49:10,10.0.0.1,DELETE,/api/users,502,3349
2026-05-12 15:49:10,192.168.1.100,PUT,/api/order,201,3395
2026-05-12 15:49:10,172.16.0.5,GET,/api/data,201,3432
2026-05-12 15:49:10,192.168.1.100,POST,/api/login,200,1691
